BLUE PLAQUE DATABASE - NOKIA MAPS,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Version #  >>,,22,   Please update the version number everytime an updated doc is sent to PaperSeven,,,,,,,,,,,,,,
Shared plaque,,,,,,,,,,,,,,,,,
Example Dataset,,,,,,,,,,,,,,,,,
Number,Plaque Subject Title,Plaque Subject Forenames,Plaque Subject Surname,Plaque Subject Birth/Death,Plaque Address Line 1,Plaque Address Line 2,Plaque GPS Reference,Plaque GPS Reference,Plaque Category 1,Plaque Category 2,Plaque Information 1,Plaque information 2,Plaque Info,Plaque More Info,,,
74,,"Lancelot ""Capability""",Brown,1716-1783,"Wilderness House, Hampton Court Palace",Hampton Court,51.4036225,-0.3390538,Science & Engineering,,Architect,,Lancelot 'Capability' BROWN 1716-1783 Landscape Architect lived here 1764-1783,http://en.wikipedia.org/wiki/Capability_Brown,"Lancelot ""Capability"" Brown (1716-1783) was a pioneering landscape architect. Brown began his career at Stowe, Buckinghamshire, under William Kent, one of the founders of the new English style of landscape garden. As a proponent of this style, Brown became quickly sought after by families all over the country. Brown was coined ""Capability"" because he would often tell his clients that their estates had great ""capability"" for improvement. It is estimated that Brown worked on over 170 gardens,  and in 1764 he was appointed master gardener at Hampton Court Palace. He is today regarded as ""England's greatest gardener.""",,
75,,William,Butterfield,1814-1900,42 Bedford Square,Bloomsbury,51.518,-0.130269,Science & Engineering,,Architect,,WILLIAM BUTTERFIELD 1814-1900 Architect lived here * a Gothic Revival architect and associated with the Oxford Movement (or Tractarian Movement). He is noted for his use of polychromy,http://en.wikipedia.org/wiki/William_Butterfield,"William Butterfield (1814-1900) was an English architect who pioneered the Gothic Revivalist style of the Victorian era. Butterfield was born to non-conformist parents in London and after training with several notable architects he set up his own practice in 1840. Butterfield's style was heavily influenced by the Cambridge Camden Society, of which he was a member, who promoted the study of Gothic Architecture. Butterfield was also famous for his use of polychromy (the multiple use of colours in brickwork) which can be seen in his design of Rugby School in Warwickshire and Keble College at Oxford. ",,
76,,Colen,Campbell ,1676-1729,76 Brook Street,Mayfair,51.5125,-0.149179,Science & Engineering,,Architect,,Colen Campbell (1676-1729) Architect lived and died here *  credited as a founder of the Georgian style,http://en.wikipedia.org/wiki/Colen_Campbell,"Colen Campbell (1676-1729) was a pioneering Scottish architect. Having initially trained as a lawyer in Edinburgh, Campbell decided to move to London to train as an architect. His highly influential published work ""Vitruvius Britannicus"" which appeared in three volumes between 1715 and 1725 was instrumental in popularising the neo-Palladium style which came to dominate early eighteenth century architecture. Under the guidance of Lord Burlington, Campbell worked on buildings such as the Royal Academy in London and Stourhead in Wiltshire. Campbell is widely credited as one of the founders of the Georgian style of architecture. ",,
77,,William Richard,Lethaby,1857-1931,"Central School of Arts and Crafts, Southampton Row",Holborn,51.5195,-0.121737,Science & Engineering,,Architect,,William Richard Lethaby (1857-1931) Architect and first principal of this school in 1896-1911,http://en.wikipedia.org/wiki/William_Richard_Lethaby,"William Richard Lethaby (1857-1931) was an English architect whose ideas were influential on the late Arts and Crafts and early Modern movements. In 1894 Lethaby was appointed Art Inspector to the Technical Education Board of the newly formed London County Council. Here he had a pioneering role in developing education in the fine and practical arts, most notably as the founder of the Central School of Arts and Crafts in 1896. His most significant innovations lay in breaking down academic barriers between design (perceived as an artistic and intellectual pursuit) and production (widely perceived as the less sophisticated activity of the craftsman or artisan). Lethaby believed that this was an artificial distinction and sought to have both taught as equally valuable parts of the process of producing a high quality end-product.",,
78,,Frank,Matcham,1854-1920,10 Haslemere Road,Crouch End,0.0,0.0,Science & Engineering,Arts,Architect,Theatre,Frank Matcham 1854-1920 Theatre Architect lived here 1895-1904,http://en.wikipedia.org/wiki/Frank_Matcham,"Frank Matcham (1854-1920) was a pioneering English architect who desgned over 200 theatres throughout Britain between 1890-1915. Matcham inherited his father-in-law's architectural practice in 1878, from where his most famous designs were made - these include the Hackney Empire, London Coliseum and the Victoria Palace theatre. By the outbreak of the First World War no significant town was without its theatre or music hall. Matcham's success lay in his innovative steel cantilevers which, when used in constructing the theatre space, allowed balconies to be built without pillars, thus improving sight lines for the audience. He also set new standards in safety and his work was extremely popular with the public. ",,
79,,John Loughborough,Pearson,1817-1897,13 Mansfield Street,Marylebone,51.5193,-0.146102,Science & Engineering,,Architect,,Here lived and died JOHN LOUGHBOROUGH PEARSON 1817-1897 and later SIR EDWIN LANDSEER LUTYENS 1869-1944 Architects,http://en.wikipedia.org/wiki/John_Loughborough_Pearson,"Two pioneering architects of the late nineteenth and early twentieth centuries lived in this house. The first inhabitant was John Loughborough Pearson (1817-1897) who was one of the foremost Gothic Revivalist architects of the late-Victorian era. He was renowned for his work on churches and cathedrals in Britain, including a proficiency for the art of vaulting. His most famous work is Truro Cathedral. He lived for much of his life in Mansfield Street, London, and was awarded the RIBA gold medal in 1880. The second inhabitant was Edwin Lutyens (1869-1944) who was an English architect and designer. Through a long industrious career Lutyens contributed much to the architecture of the British nation and Commonwealth and is often referred to as ""the greatest English architect of all time."" Born in London in 1869, Lutyens studied at what is now the Royal College of Art before starting his own practice in 1885. Lutyens is closely associated with the commemoration of the First World War through his designs, most notably the Cenotaph in Whitehall. Lutyens was also commissioned to design New Delhi, which was chosen to replace the seat of the British Indian government in 1912 and is known today as ""Lutyens Delhi.""",,
79,Sir,Edwin,Landseer Lutyens,1869-1944,13 Mansfield Street,Marylebone,51.5193,-0.146102,Science & Engineering,,Architect,,Here lived and died JOHN LOUGHBOROUGH PEARSON 1817-1897 and later SIR EDWIN LANDSEER LUTYENS 1869-1944 Architects,http://en.wikipedia.org/wiki/Edwin_Lutyens,"Two pioneering architects of the late nineteenth and early twentieth centuries lived in this house. The first inhabitant was John Loughborough Pearson (1817-1897) who was one of the foremost Gothic Revivalist architects of the late-Victorian era. He was renowned for his work on churches and cathedrals in Britain, including a proficiency for the art of vaulting. His most famous work is Truro Cathedral. He lived for much of his life in Mansfield Street, London, and was awarded the RIBA gold medal in 1880. The second inhabitant was Edwin Lutyens (1869-1944) who was an English architect and designer. Through a long industrious career Lutyens contributed much to the architecture of the British nation and Commonwealth and is often referred to as ""the greatest English architect of all time."" Born in London in 1869, Lutyens studied at what is now the Royal College of Art before starting his own practice in 1885. Lutyens is closely associated with the commemoration of the First World War through his designs, most notably the Cenotaph in Whitehall. Lutyens was also commissioned to design New Delhi, which was chosen to replace the seat of the British Indian government in 1912 and is known today as ""Lutyens Delhi.""",,
80,,William ,Morris,1834-1896,Red House Lane,Bexleyheath,51.4556,0.130278,Arts,,Poet,Artist,"RED HOUSE built in 1859-1860 by Philip Webb, architect for WILLIAM MORRIS poet and artist who lived here 1860-1864",http://en.wikipedia.org/wiki/William_Morris,"Red House in Bexleyheath is one of the most important buildings in the history of the Arts and Crafts movement and of nineteenth century architecture. It was designed by William Morris and Philip Webb in 1859 as a home for Morris and his wife Jane. The house was designed to be a ""palace of art"" for Morris and his friends; the windows and wall paintings were created by Edward Burne-Jones. Morris and his family lived for only five years in Red House and were forced to sell for financial reasons. Now owned by the National Trust the house is preserved to give an insight into the truly iconic work of its designers and artists of the time. ",,
80,,Philip,Webb,1831-1915,Red House Lane,Bexleyheath,51.4556,0.130278,Science & Engineering,Arts,Architect,,"RED HOUSE built in 1859-1860 by Philip Webb, architect for WILLIAM MORRIS poet and artist who lived here 1860-1865",http://en.wikipedia.org/wiki/Red_House_(London),"Red House in Bexleyheath is one of the most important buildings in the history of the Arts and Crafts movement and of nineteenth century architecture. It was designed by William Morris and Philip Webb in 1859 as a home for Morris and his wife Jane. The house was designed to be a ""palace of art"" for Morris and his friends, indeed, the windows and wall paintings were created by Edward Burne-Jones. Morris and his family lived for only five years in Red House and were forced to sell for financial reasons. Now owned by the National Trust the house is preserved to give an insight into the truly iconic work of its designers and artists of the time. ",,
81,Sir,Giles Gilbert,Scott,1880-1960,"Chester House, Clarendon Place",Paddington,51.513,-0.168991,Science & Engineering,,Architect,,Sir Giles Gilbert Scott (1880-1960 Architect designed this house and lived here 1926-1960 * an English architect known for his work on such buildings as Liverpool Cathedral and Battersea Power Station and designing the iconic red telephone box,http://en.wikipedia.org/wiki/Sir_Giles_Gilbert_Scott,"Sir Giles Gilbert Scott (1880-1960) was an English architect. The grandson of Sir George Gilbert Scott (designer of St Pancras Hotel) Scott trained as an architect from 1899-1902 and aged 21 won a competition to design Liverpool Anglican Cathedral, the construction of which lasted his whole life. Another signature building of Scott's is Battersea Power Station which was completed in 1933. By far the most recognisable of Scott's designs is the red telephone box. Again winning a competition, this time for the General Post Office, Scott submitted the design for ""Kiosk No. 2"" in 1924 which featured a classical domed roof and was subsuequently installed in every town and village in the country. Scott desgned and lived in this house in Paddington. ",,
82,,Luke,Howard,1772-1864,7 Bruce Grove,Tottenham,51.5947,-0.070515,Science & Engineering,,Namer of clouds,,Luke howard (1772-1864) Namer of clouds lived and died here,http://en.wikipedia.org/wiki/Luke_Howard,"Luke Howard (1772-1864) was a British manufacturing chemist and an amateur meteorolgist. Howard was a businessman and trained pharmacist: he founded a pharmaceutical company in 1797 which became Howard and Sons in 1856. Howard's main passion, however, was meteorology and he made comprehensive recordings of the weather from 1801. In his 1803 essay ""Essay on the Modification of Clouds"" Howard first proposed the three principal categories of clouds: cumulus, stratus and cirrus, as well as several sub-categories. He was elected a Fellow of the Royal Society on 8 March 1821, and despite having no formal scientific education is known today as the ""father of meteorology.""",,
83,,Thomas Henry,Wyatt,1807-1880,77 Great Russell Street,Bloomsbury,51.5184,-0.125452,Science & Engineering,,Architect,,Thomas Henry Wyatt 1807-1880 Architect lived and died here *  elected President of the Royal Institute of British Architects 1870-73[3] and awarded their Royal Gold Medal for Architecture in 1873,http://en.wikipedia.org/wiki/Thomas_Henry_Wyatt,"Thomas Henry Wyatt (1807-1880) was an Irish British architect who had a prolific and distinguished career, being elected President of the Royal Institute of British Architects in 1870 and awarded their Royal Gold Medal in 1873. He lived and practised in Great Russell Street until his death in 1880. Wyatt is famous for designing many buildings of the nineteenth century, in styles ranging from Italianate to Gothic. ",,
84,Sir,Christopher,Wren,1632-1723,The Old Court House,Hampton Court Green,51.4059,-0.343083,Science & Engineering,,Architect,,Sir Christopher Wren 1632-1723 Architect lived here,http://en.wikipedia.org/wiki/Sir_Christopher_Wren,"Sir Christopher Wren (1632-1723) was an English architect, astronomer, geometer and mathematician-physicist. Wren is widely associated with the major rebuilding programme following the Great Fire of London in 1666, which included St Paul's Cathedral in the City of London. As well as St Paul's, Wren was also responsible for the design of, amongst others, the south front of Hampton Court Palace, Greenwich Naval College, Kensington Palace and the library at Trinity College, Cambridge. Wren is also associated with the formation of the Royal Society of which he was President from 1680 to 1682. Wren was resident of Hampton Court during the extensive restoration commissioned by King William III and Queen Mary II in 1689. ",,
85,,Alfred ,Waterhouse,1830-1905,61 New Cavendish Street,Marylebone,51.5195,-0.146337,Science & Engineering,,Architect,,"Alfred Waterhouse 1830-1905 Architect lived here * He is perhaps best known for his design for the Natural History Museum in London,",http://en.wikipedia.org/wiki/Alfred_Waterhouse,"Alfred Waterhouse (1830 – 1905) was a British architect, particularly associated with the Victorian Gothic Revival architecture. He is perhaps best known for his design for the Natural History Museum in London, and Manchester Town Hall, although he also built a wide variety of other buildings throughout the country. Financially speaking, Waterhouse was probably the most successful of all Victorian architects. Though expert within Neo-Gothic, Renaissance revival, and Romanesque revival styles, Waterhouse never limited himself to a single architectural style. Waterhouse designed and lived in his house on New Cavendish Street. ",,
86,,C.F.A.,Voysey,1857-1941,6 Carlton Hill,St John's Wood,51.5372,-0.179353,Science & Engineering,,Architect,,C.F.A. Voysey 1857-1941 Architect and Designer lived here,http://en.wikipedia.org/wiki/Charles_Voysey_(architect),"CFA Voysey (1857-1941) was an English architect and furniture and textile designer. Voysey's early work was as a designer of wallpapers, fabrics and furnishings in a simple Arts and Crafts style, but he is renowned as the architect of a number of notable country houses. He was born in Yorkshire in 1857 and studied with JP Seddon in 1874 and then for a year under George Devey. Voysey's early work was mainly in textiles and wallpaper, and he was one of the first designers to fully understand and appreciate the significance of industrial design. His architectural work was heavily influenced by English vernacular sources of the 16th and early 17th centuries and eschewed the complexities of Victorian design. ",,
87,,Michael,Ventris,1922-1956,19 North End,Hampstead,51.5678,-0.181125,Science & Engineering,,Architect,,Michael Ventris 1922-1956 Architect and Decipherer of Linear B script lived here,http://en.wikipedia.org/wiki/Michael_Ventris,"Michael Ventris (1922-1956) was an English architect and classical scholar who, along with John Chadwick, was responsible for the decipherment of Linear B. Ventris was educated in Switzerland and at Stowe School. He could speak six European languages and read Latin and classical Greek. He enrolled at the Architectural Association School of Architecture in 1940 and graduated in 1948, after interrupting his training to serve as a navigator in the Royal Air Force. Ventris was awarded an OBE in 1955 for ""services to Mycenaean paleography."" A few years after deciphering Linear B in 1951-1953, Ventris, who lived in Hampstead, died in a car crash, aged 34.",,
88,,Thomas Smith,Tait,1882-1954,"Gates House, Wyldes Close",Hampstead,0.0,0.0,Science & Engineering,,Architect,,Thomas Smith Tait (1882-1954) Architect lived here * Art Deco architect,http://en.wikipedia.org/wiki/Thomas_Smith_Tait,"Thomas Smith Tait (1882-19545) was a prominent Scottish Modernist architect. Having attended Glasgow School of Art, Tait was recruited by John Burnet & Sons in 1902, where he was made partner in 1918. It was at the practice that Tait produced his most notable works - these included: the pylons for Sydney Harbour Bridge, St Andrew's House, Edinburgh and the later phases of Selfridge's, London. Tait also designed several modernist houses in St John's Wood as well as war memorials following the First World War. Tait lived in Gates House in Hampstead from 1928 which he tactfully extended and fitted out with Art Deco features. ",,
89,Sir,Robert,Smirke,1831-1912,81 Charlotte Street,Fitzrovia,51.5203,-0.136658,Science & Engineering,,Architect,,"Sir Robert Smirke (1831-1912) Architect lived here * Smirke designed the main block and facade of the British Museum, perhaps his best-known work",http://en.wikipedia.org/wiki/Sir_Robert_Smirke,"Sir Robert Smirke (1780-1867) was an English architect famous for his Greek Revival style. The largest and best known of Smirke's buildings is the main block and façade of London's British Museum. Smirke was invited to design the museum in 1820, and construction began in 1823. The purpose of the developement of the museum site was to create a building surrounding a large central courtyard and due to lack of funds the work was split into phases. Like many architects of his time, Smirke was greatly influenced by the buildings and palaces he visited during his ""Grand Tour"" of 1801-1805. The main facade of the British Museum, and its great colonnade of 44 Greek iconic columns are loosely based on those of Athena Polias at Priene, the ancient Greek city of Ionia. ",,
90,,Algernon Charles,Swinburne,1837-1909,16 Cheyne Walk,Chelsea,51.5193,-0.117816,Arts,,Poet,,Dante Gabriel Rossetti 1828-1882 poet and painter and Algernon Charles Swinburne 1837-1909 poet lived here,http://en.wikipedia.org/wiki/Algernon_Charles_Swinburne,"In 1862 Dante Gabriel Rossetti (1828-1882) movd into Queen's House, 17 Cheyne Walk in Chelsea and lived there with his brother William Rossetti (1829-1919) and Algernon Charles Swinburne (1837-1909). Rossetti took a liking to the house and lived here, mostly by himself, until his death in 1882. In the house Rossetti, the founder of the Pre-Raphaelite Brotherhood, collected paintings and furniture, although his residency was a period of mental instability and decline. Rossetti had been politely cut out of William Morris's firm and his recent collection of poetry had been badly received by critics. ",,
90,,Dante Gabriel,Rossetti,1828-1882,16 Cheyne Walk,Chelsea,51.5193,-0.117816,Arts,,Painter,Poet,Dante Gabriel Rossetti 1828-1882 poet and painter and Algernon Charles Swinburne 1837-1909 poet lived here,http://en.wikipedia.org/wiki/Dante_Gabriel_Rossetti,"In 1862 Dante Gabriel Rossetti (1828-1882) took Queen's House, 17 Cheyne Walk in Chelsea and lived there with his brother William Rossetti (1829-1919) and Algernon Charles Swinburne (1837-1909). Rossetti took a liking to the house and lived here, mostly by himself, until his death in 1882. In the house Rossetti, the founder of the Pre-Raphaelite Brotherhood, collected paintings and furniture, although his residency was a period of mental instability and decline. Rossetti had been politely cut out of William Morris's firm and his recent collection of poetry had been badly received by critics. ",,
91,Sir,Robert,Peel,1750-1830,16 Upper Grovesnor Street,Mayfair,51.5102,-0.1546,Politics,Science & Engineering,Manufacturer,Reformer,Sir Robert Peel 1750-1830 Manufacturer and reformer and his son Sir Robert Peel 1788-1850 Prime Minister Founder of the Metropolitan Police lived here,"http://en.wikipedia.org/wiki/Sir_Robert_Peel,_1st_Baronet","Sir Robert Peel (1750-1830) was a British politican and industrialist and one of the early textile manufacturers of the Industrial Revolution. His eldest son, Sir Robert Peel (1788-1850) was British Conservative statesman who served as Prime Minister  from 1834 to 1835, and again from 1841 to 1846. It was as Home Secretary that Peel the Younger formed the Metropolitan Police Force in 1829, the model of modern police forces throughout the country. ",,
91,Sir,Robert,Peel,1788-1850,16 Upper Grovesnor Street,Mayfair,51.5102,-0.1546,Politics,Science & Engineering,Prime Minister,Founder,Sir Robert Peel 1750-1830 Manufacturer and reformer and his son Sir Robert Peel 1788-1850 Prime Minister Founder of the Metropolitan Police lived here,http://en.wikipedia.org/wiki/Sir_Robert_Peel,"Sir Robert Peel (1750-1830) was a British politican and industrialist and one of the early textile manufacturers of the Industrial Revolution. His eldest son, Sir Robert Peel (1788-1850) was British Conservative statesman who served as Prime Minister  from 1834 to 1835, and again from 1841 to 1846. It was as Home Secretary that Peel the Younger formed the Metropolitan Police Force in 1829, the model of modern police forces throughout the country. ",,
92,,Horace,Walpole,1717-1797,5 Arlington Street,St James's,51.506894,-0.1408052,Politics,Arts,Connoisseur,Man of Letters,Sir Robert Walpole 1676-1745 Prime Minister and his son Horace Walpole 1717-1797 Connoisseur and Man of Letters lived here,http://en.wikipedia.org/wiki/Horace_Walpole,"Sir Robert Walpole (1676-1745) was a British statesman who is generally regarded as having been the first Prime Minister of Great Britain. Such was his influence in the Cabinet and the politics of his day that Walpole was gifted 10 Downing Street by King George II. His son Horace Walpole (1717-1797) was an English art historian, man of letters, antiquarian and Whig politician. He is now largely remembered for Strawberry Hill, the home he built in Twickenham, south-west London where he revived the Gothic style some decades before his Victorian successors, and for his Gothic novel, The Castle of Otranto. Along with the book, his literary reputation rests on his Letters, which are of significant social and political interest.",,
92,Sir,Robert,Walpole,1676-1745,5 Arlington Street,St James's,51.506894,-0.1408052,Politics,Arts,Prime Minister,,Sir Robert Walpole 1676-1745 Prime Minister and his son Horace Walpole 1717-1797 Connoisseur and Man of Letters lived here,http://en.wikipedia.org/wiki/Robert_Walpole,"Sir Robert Walpole (1676-1745) was a British statesman who is generally regarded as having been the first Prime Minister of Great Britain. Such was his influence in the Cabinet and the politics of his day that Walpole was gifted 10 Downing Street by King George II. His son Horace Walpole (1717-1797) was an English art historian, man of letters, antiquarian and Whig politician. He is now largely remembered for Strawberry Hill, the home he built in Twickenham, south-west London where he revived the Gothic style some decades before his Victorian successors, and for his Gothic novel, The Castle of Otranto. Along with the book, his literary reputation rests on his Letters, which are of significant social and political interest.",,
93,,Philip Henry,Gosse,1810-1888,56 Mortimer Road,De Beauvoir Town,51.539941,-0.079737,Science & Engineering,Arts,Zoologist,Science,Here lived Philip Henry Gosse 1810-1888 Zoologist Sir Edmund Gosse 1849-1928 Writer and Critic born here,http://en.wikipedia.org/wiki/Philip_Henry_Gosse,"Philip Henry Gosse (1810 – 1888) was an English naturalist and populariser of natural science, virtually the inventor of the seawater aquarium, and a painstaking innovator in the study of marine biology. He lived in De Beauvoir Town throughout his career, and it was from there that he travelled abroad to study. Edmund Gosse, Philip's son, was born in 1849. Edmund is perhaps best known for his memoir ""Father and Son,"" published in 1907, which focuses on the relationship between a sternly religious father and a son's coming of age and rejection of his father's fundamentailst religion. Although recent interpretations have rejected the tyrannical depiction of Gosse the senior, it is still a powerful tale of late Victorian family life. ",,
93,Sir,Edmund,Gosse,1849-1928,56 Mortimer Road,De Beauvoir Town,51.539941,-0.079737,Science & Engineering,Arts,Writer ,Critic,Here lived Philip Henry Gosse 1810-1888 Zoologist Sir Edmund Gosse 1849-1928 Writer and Critic born here,http://en.wikipedia.org/wiki/Edmund_Gosse,"Philip Henry Gosse (1810 – 1888) was an English naturalist and populariser of natural science, virtually the inventor of the seawater aquarium, and a painstaking innovator in the study of marine biology. He lived in De Beauvoir Town throughout his career, and it was from there that he travelled abroad to study. Edmund Gosse, Philip's son, was born in 1849. Edmund is perhaps best known for his memoir ""Father and Son,"" published in 1907, which focuses on the relationship between a sternly religious father and a son's coming of age and rejection of his father's fundamentailst religion. Although recent interpretations have rejected the tyrannical depiction of Gosse the senior, it is still a powerful tale of late Victorian family life. ",,
94,,Oscar,Wilde,1854-1900,34 Tite Street,Chelsea,51.4858,-0.160902,Arts,,Wit ,Dramatist,Oscar Wilde (1854-1900) wit and dramatist lived here,http://en.wikipedia.org/wiki/Oscar_Wilde,"Oscar Wilde (1854-1900) was an Irish writer and poet who became one of the most well known figures of the late-Victorian era for his plays, biting wit and flamboyant character. At the height of Wilde's fame and success, while ""The Importance of Being Earnest"" (1895) was still on stage in London, Wilde had the Marquess of Queensberry, the father of his lover, Lord Alfred Douglas, prosecuted for libel. The trial unearthed evidence that caused Wilde to drop his charges and led to his own arrest, and trial for gross indecency. He was imprisoned for two years' hard labour. Upon his release he fled to Paris where he died destitute in 1900. He was first confronted  by Queensberry and then arrested on Tite Street, Chelsea. ",,
95,,James,Boswell,1740-1795,8 Russell Street,Covent Garden,51.5124,-0.1216,Arts,,Biographer,,"In this house occupied by Thomas Davies, bookseller, Dr. Samuel Johnson first met James Boswell in 1763",http://en.wikipedia.org/wiki/Life_of_Samuel_Johnson,"Thomas Davies (1712-1785) was a Scottish bookseller and author. He studied at the University of Edinburgh and having acted on the stage opened a bookshop in Covent Garden. It was at 8 Russell Street that Davies first introduced Dr Samuel Johnson (1709-1784) to James Boswell (1740-1795). This meeting would lead to the publication of ""The Life of Samuel Johnson"" in 1791 by James Boswell which is regarded as the greatest biography in the English language. Boswell's surname has passed into the English language as a term (Boswell, Boswellian, Boswellism) for a constant companion and observer, especially one who records those observations in print. In A Scandal in Bohemia, Sir Arthur Conan Doyle's character Sherlock Holmes affectionately says of Dr. Watson, who narrates the tales, ""I am lost without my Boswell.""",,
95,,Thomas ,Davies,1712-1785,8 Russell Street,Covent Garden,51.5124,-0.1216,Arts,,Bookseller,,"In this house occupied by Thomas Davies, bookseller, Dr. Samuel Johnson first met James Boswell in 1764",http://en.wikipedia.org/wiki/Life_of_Samuel_Johnson,"Thomas Davies (1712-1785) was a Scottish bookseller and author. He studied at the University of Edinburgh and having acted on the stage opened a bookshop in Covent Garden. It was at 8 Russell Street that Davies first introduced Dr Samuel Johnson (1709-1784) to James Boswell (1740-1795). This meeting would lead to the publication of ""The Life of Samuel Johnson"" in 1791 by James Boswell which is regarded as the greatest biography in the English language. Boswell's surname has passed into the English language as a term (Boswell, Boswellian, Boswellism) for a constant companion and observer, especially one who records those observations in print. In A Scandal in Bohemia, Sir Arthur Conan Doyle's character Sherlock Holmes affectionately says of Dr. Watson, who narrates the tales, ""I am lost without my Boswell.""",,
95,Dr,Samuel,Johnson,1709-1784,8 Russell Street,Covent Garden,51.5124,-0.1216,Arts,,Author,,"In this house occupied by Thomas Davies, bookseller, Dr. Samuel Johnson first met James Boswell in 1765",http://en.wikipedia.org/wiki/Life_of_Samuel_Johnson,"Thomas Davies (1712-1785) was a Scottish bookseller and author. He studied at the University of Edinburgh and having acted on the stage opened a bookshop in Covent Garden. It was at 8 Russell Street that Davies first introduced Dr Samuel Johnson (1709-1784) to James Boswell (1740-1795). This meeting would lead to the publication of ""The Life of Samuel Johnson"" in 1791 by James Boswell which is regarded as the greatest biography in the English language. Boswell's surname has passed into the English language as a term (Boswell, Boswellian, Boswellism) for a constant companion and observer, especially one who records those observations in print. In A Scandal in Bohemia, Sir Arthur Conan Doyle's character Sherlock Holmes affectionately says of Dr. Watson, who narrates the tales, ""I am lost without my Boswell.""",,
96,,Isambard Kingdom,Brunel,1806-1859,98 Cheyne Walk,Chelsea,51.4819,-0.1742,Science & Engineering,,Civil Engineer,,Sir Marc Isambard Brunel 1769-1849 and Isambard Kingdom Brunel 1806-1859 civil engineers lived here,http://en.wikipedia.org/wiki/Isambard_Kingdom_Brunel,"Sir Marc Isambard Brunel (1769-1849) was a French-born engineer who settled in England. His son Isambard Kingdom Brunel (1806-1859) was also an engineer who worked his father on the building of the Thames Tunnel from Rotherhithe to Wapping. Brunel the younger is today regarded as one of the most pioneering engineers of all time, for although not all of his projects were successful, they contained innovative solutions to long-standing engineering problems. Brunel the younger built the first major British railway, the Great Western Railway from London to Bristol, a series of transatlantic steamships and numerous bridges and tunnels. ",,
96,Sir,Marc Isambard,Brunel,1769-1849,98 Cheyne Walk,Chelsea,51.4819,-0.1742,Science & Engineering,,Civil Engineer,,Sir Marc Isambard Brunel 1769-1849 and Isambard Kingdom Brunel 1806-1859 civil engineers lived here,http://en.wikipedia.org/wiki/Marc_Isambard_Brunel,"Sir Marc Isambard Brunel (1769-1849) was a French-born engineer who settled in England. His son Isambard Kingdom Brunel (1806-1859) was also an engineer who worked his father on the building of the Thames Tunnel from Rotherhithe to Wapping. Brunel the younger is today regarded as one of the most pioneering engineers of all time, for although not all of his projects were successful, they contained innovative solutions to long-standing engineering problems. Brunel the younger built the first major British railway, the Great Western Railway from London to Bristol, a series of transatlantic steamships and numerous bridges and tunnels. ",,
97,,James,Glaisher,1809-1903,20 Dartmouth Hill,Blackheath,51.4718,-0.008159,Science & Engineering,,Astronomer,Pioneer,"James Glaisher 1809-1909 Astronomer, Meteorologist and pioneer of weather forecasting lived here",http://en.wikipedia.org/wiki/James_Glaisher,"James Glaisher (1809-1903) was an English meteorologist and aeronaut. Glaisher was born in London and was appointed Superintendent of the Department of Meteorology and Magnetism at the Royal Greenwich Observatories from 1835-1869 and was a founder member of the Meteorological Society. He is perhaps most famous as a pioneering balloonist - Glaisher made numerous ascents between 1862-1866 to measure the atmosphere's humidity and temperature at its highest levels. His ascent on September 5, 1862 broke the world record for altitude, but he passed out around 8,800 metres before a reading could be taken, estimates suggest it may have been as high as 10,900 metres (2,052 metres higher than Mt Everest). ",,
98,,Frank ,Pick,1878-1941,15 Wildwood Road,Hampstead,51.5774,-0.182078,Science & Engineering,,Transport,Engineering,Frank Pick 1878-1941 Pioneer of Good Design for London Transport lived here,http://en.wikipedia.org/wiki/Frank_Pick,"Frank Pick (1878-1941) was a British transport administrator. Pick rose through the corporate ranks of the Underground Electric Railway Company of London (UERL) to become managing director in 1928. It was during the early stages of Pick's career at UERL that he began work on developing a strong brand identity and visual style for which the London Underground later became famous. From standardisation of signage, to commissioning the Johnston ""Underground"" typeface, Pick's work helped increase passenger numbers and create some of the most iconic imagery of London's transport system. He is now regarded as a pioneer of good design, and one of the most important commissioners of art in Britain. ",,
99,,Gavin,Turk,b. 1967,Royal College of Art,South Kensington,51.50133,-0.17845,Arts,,Sculptor,,Gavin Turk sculptor worked here 1989-1991,http://en.wikipedia.org/wiki/Gavin_Turk,"Gavin Turk (1967-present) is a British artist and scupltor. He is often associated with the loose group of visual artists, the Young British Artists (YBAs). Turk gained notority in 1991 when, as his submission for his MA show at the Royal Academy of Art, he unveiled ""Cave"" which consisted of a whitewashed wall with a single blue plaque that read: ""Gavin Turk, Sculptor worked here 1989-1991."" Famously, Turk's tutors refused to award him a degree, effectively flunking the artist. Critics have since interpreted Turk's ""Cave"" as indicative of his self-obsession: he commemorates himself before his career has truly begun, yet paradoxically launches his career at the same time. ",,
