BLUE PLAQUE DATABASE - NOKIA MAPS,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Version #  >>,,25,   Please update the version number everytime an updated doc is sent to PaperSeven,,,,,,,,,,,,,,
Shared plaque,,,,,,,,,,,,,,,,,
Example Dataset,,,,,,,,,,,,,,,,,
Number,Plaque Subject Title,Plaque Subject Forenames,Plaque Subject Surname,Plaque Subject Birth/Death,Plaque Address Line 1,Plaque Address Line 2,Plaque GPS Reference,Plaque GPS Reference,Plaque Category 1,Plaque Category 2,Plaque Information 1,Plaque information 2,Plaque Info,Plaque More Info,,,
79,Sir,Edwin,Landseer Lutyens,1869-1944,13 Mansfield Street,Marylebone,51.5193,-0.146102,Science & Engineering,,Architect,,Here lived and died John Loughborough Pearson 1817-1897 and later Sir Edwin Landseer Lutyens 1869-1944 Architects,http://en.wikipedia.org/wiki/Edwin_Lutyens,"Two pioneering architects of the late nineteenth and early twentieth centuries lived in this house. The first inhabitant was John Loughborough Pearson (1817-1897) who was one of the foremost Gothic Revivalist architects of the late-Victorian era. He was renowned for his work on churches and cathedrals in Britain, including a proficiency for the art of vaulting. His most famous work is Truro Cathedral. He lived for much of his life in Mansfield Street, London, and was awarded the RIBA gold medal in 1880. The second inhabitant was Edwin Lutyens (1869-1944) who was an English architect and designer. Through a long industrious career Lutyens contributed much to the architecture of the British nation and Commonwealth and is often referred to as ""the greatest English architect of all time."" Born in London in 1869, Lutyens studied at what is now the Royal College of Art before starting his own practice in 1885. Lutyens is closely associated with the commemoration of the First World War through his designs, most notably the Cenotaph in Whitehall. Lutyens was also commissioned to design New Delhi, which was chosen to replace the seat of the British Indian government in 1912 and is known today as ""Lutyens Delhi.""",,
80,,William ,Morris,1834-1896,Red House Lane,Bexleyheath,51.4556,0.130278,Arts,,Poet,Artist,"Red House built in 1859-1860 by Philip Webb, architect for William Morris poet and artist who lived here 1860-1864",http://en.wikipedia.org/wiki/William_Morris,"Red House in Bexleyheath is one of the most important buildings in the history of the Arts and Crafts movement and of nineteenth century architecture. It was designed by William Morris and Philip Webb in 1859 as a home for Morris and his wife Jane. The house was designed to be a ""palace of art"" for Morris and his friends; the windows and wall paintings were created by Edward Burne-Jones, a fellow pre-Raphaelite. Morris and his family lived for only five years in Red House and were forced to sell for financial reasons. Now owned by the National Trust the house is preserved to give an insight into the truly iconic work of its designers and artists of the time. ",,
81,Sir,Giles Gilbert,Scott,1880-1960,"Chester House, Clarendon Place",Paddington,51.513,-0.168991,Science & Engineering,,Architect,,Sir Giles Gilbert Scott (1880-1960) Architect designed this house and lived here 1926-1960 ,http://en.wikipedia.org/wiki/Sir_Giles_Gilbert_Scott,"Sir Giles Gilbert Scott (1880-1960) was an English architect. Scott is responsible for the design of the some of 20th century Britain's most iconic and famous buildings. His first major commission was the design of the Liverpool Anglican Cathedral when he was 21 years old - the project would last his lifetime. Scott also designed Battersea Power Station which was completed in 1933. As well as significant work in architecture, Scott was also responsible for the design of the red telephone box. Again winning another competition, this time for the General Post Office, Scott's 'Kiosk No. 2' with its unique domed roof and bright red design was installed in every town and village in the country. Scott designed and lived in his house in Paddington from 1926 until his death in 1960. ",,
82,,Luke,Howard,1772-1864,7 Bruce Grove,Tottenham,51.5947,-0.070515,Science & Engineering,,Namer of clouds,,Luke Howard (1772-1864) Namer of clouds lived and died here,http://en.wikipedia.org/wiki/Luke_Howard,"Luke Howard (1772-1864) was a British manufacturing chemist and an amateur meteorologist. As well as running a successful pharmaceutical business, Howard was a passionate amateur meteorologist. From 1801 he made comprehensive recordings of the weather and these inspired his essay 'Essay on the Modification of Clouds' in 1803. It was in this publication that Howard first proposed the three principal categories of clouds: cumulus, stratus and cirrus, as well as several sub-categories. His work was of significant impact on the study of weather and despite having no formal scientific education is known today as the 'father of meteorology'.  He was elected a Fellow of the Royal Society on 8 March 1821. ",,
83,,Thomas Henry,Wyatt,1807-1880,77 Great Russell Street,Bloomsbury,51.5184,-0.125452,Science & Engineering,,Architect,,Thomas Henry Wyatt 1807-1880 Architect lived and died here ,http://en.wikipedia.org/wiki/Thomas_Henry_Wyatt,"Thomas Henry Wyatt (1807-1880) was an Irish British architect who had a prolific and distinguished career, being elected President of the Royal Institute of British Architects in 1870 and awarded their Royal Gold Medal in 1873. He lived and practised in Great Russell Street until his death in 1880. Wyatt is famous for designing many buildings of the nineteenth century, in styles ranging from Italianate to Gothic, including the Knightsbridge Barracks and Kensington Palace Gardens. Some of the most prominent architects of the 18th and 19th centuries were members of Wyatt's family. ",,
84,Sir,Christopher,Wren,1632-1723,The Old Court House,Hampton Court Green,51.4059,-0.343083,Science & Engineering,,Architect,,Sir Christopher Wren 1632-1723 Architect lived here,http://en.wikipedia.org/wiki/Sir_Christopher_Wren,"Sir Christopher Wren (1632-1723) was an English astronomer, geometer and mathematician-physicist, and one of the most acclaimed architects of all time. Wren is widely associated with the major rebuilding programme following the Great Fire of London in 1666, which included St Paul's Cathedral in the City of London. Wren was also responsible for the design of the south front of Hampton Court Palace, Greenwich Naval College, Kensington Palace and the library at Trinity College, Cambridge. Wren was also part of the formation of the Royal Society of which he was President from 1680 to 1682. Wren was resident of Hampton Court during the extensive restoration commissioned by King William III and Queen Mary II in 1689. ",,
85,,Alfred ,Waterhouse,1830-1905,61 New Cavendish Street,Marylebone,51.5195,-0.146337,Science & Engineering,,Architect,,Alfred Waterhouse 1830-1905 Architect lived here,http://en.wikipedia.org/wiki/Alfred_Waterhouse,"Alfred Waterhouse (1830 – 1905) was a British architect, particularly associated with the Victorian Gothic Revival architecture. He is known for designing a wide variety of other buildings throughout the country and perhaps most famous for designing the Natural History Museum in London, and Manchester Town Hall. Financially speaking, Waterhouse was probably the most successful of all Victorian architects. Though expert within Neo-Gothic, Renaissance revival, and Romanesque revival styles, he never limited himself to a single architectural style. Waterhouse designed and lived in his house on New Cavendish Street, London. ",,
86,,C.F.A.,Voysey,1857-1941,6 Carlton Hill,St John's Wood,51.5372,-0.179353,Science & Engineering,,Architect,,C.F.A. Voysey 1857-1941 Architect and Designer lived here,http://en.wikipedia.org/wiki/Charles_Voysey_(architect),"CFA Voysey (1857-1941) was an English architect and furniture and textile designer. Voysey began his career designing wallpaper and fabrics in the 1880s, and his style was influenced by the Arts and Crafts Movement, led by William Morris. Later, he concentrated on architecture, and was unusual for designing every aspect of a house, including the furniture. He was concerned with form and function, and shunned ornamental complexities that were popular at the time. Such was Voysey's influence in the 1920s and 1930s he is often credited as being a pioneer of modern architecture, - by eliminating detail and celebrating simplification of form. ",,
87,,Michael,Ventris,1922-1956,19 North End,Hampstead,51.5678,-0.181125,Science & Engineering,,Architect,,Michael Ventris 1922-1956 Architect and Decipherer of Linear B script lived here,http://en.wikipedia.org/wiki/Michael_Ventris,"Michael Ventris (1922-1956) was an English architect and classical scholar who had a prodigious gift for languages. He is most famous for his deciphering of Linear B, an early form of Greek known as 'Mycenaean Greek', which was discovered inscribed on tablets in modern-day Crete by Sir Arthur Evans. Ventris was awarded an OBE in 1955 for 'services to Mycenaean palaeography', in recognition of the significance of his work. A few years after deciphering Linear B in 1951-1953, Ventris, who lived in Hampstead, died in a car crash, aged 34.",,
88,,Thomas Smith,Tait,1882-1954,"Gates House, Wyldes Close",Hampstead,0.0,0.0,Science & Engineering,,Architect,,Thomas Smith Tait (1882-1954) Architect lived here ,http://en.wikipedia.org/wiki/Thomas_Smith_Tait,"Thomas Smith Tait (1882-19545) was a prominent Scottish Modernist architect, who designed a number of Art Deco buildings. Having attended Glasgow School of Art, Tait was recruited by prestigious architects John Burnet & Sons in 1902; he became a partner in 1918. It was at the practice that Tait produced his most notable works including the pylons for Sydney Harbour Bridge, St Andrew's House in Edinburgh and the later phases of Selfridge's, London. He also designed several modernist houses in St John's Wood as well as war memorials following the First World War. Tait lived in Gates House in Hampstead from 1928 which he tactfully extended and modernised,  fitting it out with Art Deco features. ",,
89,Sir,Robert,Smirke,1831-1912,81 Charlotte Street,Fitzrovia,51.5203,-0.136658,Science & Engineering,,Architect,,Sir Robert Smirke (1831-1912) Architect lived here ,http://en.wikipedia.org/wiki/Sir_Robert_Smirke,"Sir Robert Smirke (1780-1867) was an English architect famous for his Greek Revivalist style. Like many architects of his time, Smirke was greatly influenced by the buildings and palaces he visited during his 'Grand Tour' of Europe during 1801-1805. The largest and best known of Smirke's buildings is the main block and façade of London's British Museum, which he was invited to design in 1820. The main facade of the Museum and its great colonnade of 44 Greek iconic columns, are loosely based on those of Athena Polias at Priene-the ancient Greek city of Ionia- which he visited during his tour. ",,
90,,Dante Gabriel,Rossetti,1828-1882,16 Cheyne Walk,Chelsea,51.5193,-0.117816,Arts,,Painter,Poet,Dante Gabriel Rossetti 1828-1882 poet and painter and Algernon Charles Swinburne 1837-1909 poet lived here,http://en.wikipedia.org/wiki/Dante_Gabriel_Rossetti,"Dante Gabriel Rossetti (1828-1882) was a British painter and poet, and co-founder of the celebrated Pre-Raphaelite Brotherhood group of artists. His work was highly influential, particularly on his contemporaries William Morris and Edward Burne Jones. After the death of his wife and muse Lizzie Siddal, Rossetti moved into this house where he lived for twenty years, surrounding himself with extravagant furnishings and exotic animals and birds, eventually becoming a recluse. Several of his paintings now belong to the Tate Gallery. For a time he lived here with his friend, the celebrated writer Algernon Charles Swinburne. ",,
91,Sir,Robert,Peel,1788-1850,16 Upper Grovesnor Street,Mayfair,51.5102,-0.1546,Politics,Science & Engineering,Prime Minister,Founder,Sir Robert Peel 1750-1830 Manufacturer and reformer and his son Sir Robert Peel 1788-1850 Prime Minister Founder of the Metropolitan Police lived here,http://en.wikipedia.org/wiki/Sir_Robert_Peel,"Sir Robert Peel (1788-1850) was a British Conservative statesman who twice served as Prime Minister in the early-mid  19th Century. As Home Secretary, he formed the Metropolitan Police Force in 1829, which became the model of modern policing throughout the country. Police officers were affectionately nicknamed 'Bobbies' in his honour, and are often still called so today. Although unpopular at first, the constables proved successful at cutting crime. He lived here with his father Sir Robert Peel (1750-1830) who was a British politician and industrialist, and one of the early textile manufacturers of the Industrial Revolution. ",,
92,Sir,Robert,Walpole,1676-1745,5 Arlington Street,St James's,51.506894,-0.1408052,Politics,Arts,Prime Minister,,Sir Robert Walpole 1676-1745 Prime Minister and his son Horace Walpole 1717-1797 Connoisseur and Man of Letters lived here,http://en.wikipedia.org/wiki/Robert_Walpole,"Sir Robert Walpole (1676-1745) was a British statesman who is generally regarded as the first Prime Minister of Great Britain. Such was his influence in the Cabinet and the politics of his day he was gifted 10 Downing Street by King George II; it remains the HQ of the British Government today. His strategy of keeping Great Britain at peace in an historically unsettled period contributed greatly to its prosperity at the time. He lived here with his son Horace (1717-1797), who is best known for his building of Strawberry Hill in Twickenham.",,
93,,Philip Henry,Gosse,1810-1888,56 Mortimer Road,De Beauvoir Town,51.539941,-0.079737,Science & Engineering,Arts,Zoologist,Science,Here lived Philip Henry Gosse 1810-1888 Zoologist Sir Edmund Gosse 1849-1928 Writer and Critic born here,http://en.wikipedia.org/wiki/Philip_Henry_Gosse,"Philip Henry Gosse (1810 – 1888) was an English naturalist and populariser of natural science; he is considered the inventor of the seawater aquarium, and an innovator in the study of marine biology. He was also a preacher and wrote the work entitled 'Omphalos' which attempted to reconcile the geological ages with biblical account of creation. He lived in De Beauvoir Town throughout his career, and it was from here that he regularly travelled abroad to study, and develop his theories and writings. He lived here with his son Edmund who famously wrote his memoir  'Father & Son', 
a powerful tale of late victorian life.",,
94,,Oscar,Wilde,1854-1900,34 Tite Street,Chelsea,51.4858,-0.160902,Arts,,Wit ,Dramatist,Oscar Wilde (1854-1900) wit and dramatist lived here,http://en.wikipedia.org/wiki/Oscar_Wilde,"Oscar Wilde (1854-1900) was an Irish writer and poet. He was one of the best known figures of the late-Victorian era, famous for his plays, biting wit and flamboyant character. He wrote some of the best-loved and endearing plays and books such as  'The Importance of Being Earnest', and 'The Picture of Dorian Gray' and children's books 'The Selfish Giant' and 'The Happy Prince'. In 1895, at the height of his fame he attempted to bring a libel case against the father of his male lover, but which ultimately led to his own arrest and trial for gross indecency. He was imprisoned for two years' hard labour; upon his release he fled to Paris where he died destitute, in 1900. ",,
95,Dr,Samuel,Johnson,1709-1784,8 Russell Street,Covent Garden,51.5124,-0.1216,Arts,,Author,,"In this house occupied by Thomas Davies, bookseller, Dr. Samuel Johnson first met James Boswell in 1765",http://en.wikipedia.org/wiki/Life_of_Samuel_Johnson,"Samuel Johnson (1709-1784) was a writer, poet and essayist who made lasting contributions to English literature. His work 'A Dictionary of the English Language' was published in 1755. It took him nine years to complete and was considered one of the greatest single achievements of scholarship. It was unsurpassed for 150 years, when the 'Oxford English Dictionary' was introduced. This house was occupied by Thomas Davies (1712-1785) a bookseller and author,  and it was he that first introduced Dr Johnson to James Boswell (1740-1795), at this address. Boswell wrote 'The Life of Samuel Johnson' which is regarded as the greatest biography in the English language.",,
96,,Isambard Kingdom,Brunel,1806-1859,98 Cheyne Walk,Chelsea,51.4819,-0.1742,Science & Engineering,,Civil Engineer,,Sir Marc Isambard Brunel 1769-1849 and Isambard Kingdom Brunel 1806-1859 civil engineers lived here,http://en.wikipedia.org/wiki/Isambard_Kingdom_Brunel,"Isambard Kingdom Brunel (1806-1859) was a victorian civil engineer, regarded as one of the most pioneering and important in history. Brunel learnt much from his father, assisting in the building of the Thames Tunnel from Rotherhithe to Wapping. He built the first major British railway- the Great Western Railway- which ran from London to Bristol, and designed numerous bridges, tunnels and  transatlantic steamships. Although not all of his projects were successful, they contained innovative solutions to long-standing problems and his designs revolutionised public transport and modern engineering. He lived here in this house with his father, notable engineer Sir Marc Isambard Brunel .",,
97,,James,Glaisher,1809-1903,20 Dartmouth Hill,Blackheath,51.4718,-0.008159,Science & Engineering,,Astronomer,Pioneer,"James Glaisher 1809-1909 Astronomer, Meteorologist and pioneer of weather forecasting lived here",http://en.wikipedia.org/wiki/James_Glaisher,"James Glaisher (1809-1903) was a English meteorologist and aeronaut, but is most famous as a pioneering balloonist. between 1862-1866 Glaisher made numerous ascents to measure the atmosphere's humidity and temperature at its highest levels. His ascent on September 5th 1862 broke the world record for altitude, but he passed out at around 8,800 metres before a reading could be taken; estimates suggest it may have been as high as 10,900 metres (2,052 metres higher than Mt Everest). Glaisher was a founder member of the Meteorological Society, and worked at the Royal Greenwich Observatories from 1835-1869. ",,
98,,Frank ,Pick,1878-1941,15 Wildwood Road,Hampstead,51.5774,-0.182078,Science & Engineering,,Transport,Engineering,Frank Pick 1878-1941 Pioneer of Good Design for London Transport lived here,http://en.wikipedia.org/wiki/Frank_Pick,"Frank Pick (1878-1941) was a British transport administrator, who became one of the most important commissioners of art in Britain. Pick rose through the corporate ranks of the Underground Electric Railway Company of London (UERL) to become managing director in 1928. Early in his career he began work on developing a strong brand identity and visual style for which the London Underground is now famous. From standardisation of signage, to commissioning the Johnston 'Underground' typeface, Pick was responsible for creating some of the most iconic imagery of London's transport system, and in the history of graphic design.",,
99,,Gavin,Turk,b. 1967,Royal College of Art,South Kensington,51.50133,-0.17845,Arts,,Sculptor,,Gavin Turk sculptor worked here 1989-1991,http://en.wikipedia.org/wiki/Gavin_Turk,"Gavin Turk (1967-present) is a British artist and sculptor. He is often associated with the loose group of visual artists, the Young British Artists (YBAs). Turk gained notoriety in 1991 when, as his submission for his MA show at the Royal Academy of Art, he unveiled 'Cave' which consisted of a whitewashed wall with a single blue plaque that read: 'Gavin Turk, Sculptor worked here 1989-1991'. Famously, Turk's tutors refused to award him a degree, but it brought him to the attention of the influential  art collector  Charles Saatchi. Ironically Turk commemorated himself before his career had truly begun, yet paradoxically launched his career at the same time and  is now commemorated with a genuine blue plaque.",,
100,,Charles,Dickens,1812-1870,48 Doughty Street,Holborn,51.5236,-0.116391,Arts,,Writer,,Charles Dickens 1812-1870 Novelist lived here,http://en.wikipedia.org/wiki/Dickens,"Charles Dickens (1812-1870) was an English writer who is regarded as the greatest novelist of the Victorian period; he was responsible for some of English literature's most iconic stories and characters. Thrust into poverty at an early age, Dickens drew much inspiration for his novels 'Great Expectations' and 'David Copperfield' from the appalling conditions he experienced working in a factory as a boy. His work has never been out of print and his novel 'A Christmas Carol' has sold over 200 million copies since its publication in 1859. Dickens and his family lived at 48 Doughty Street from 1837 to 1839, and it was here that his sister-in-law Mary died in his arms after a brief illness - his memories of her inspired several characters in his novels, notably Little Nell in 'The Old Curiosity Shop'. ",,
101,Sir,Robert ,Wigram,1744-1830,"Walthamstow House, Shernhall Street",Walthamstow,0,0,Politics,,High Sheriff,,"Sir Robert Wigram, MP, 1744-1830 High Sheriff of Essex Merchant lived here",,,,
